file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
16250,MARKET RESEARCH,1213,135,False
16250,ACCOUNTS CONTENTS,1348,135,False
16250,DIRECTORS’ REMUNERATION REPORT,1483,15,False
16250,CORPORATE GOVERNANCE STATEMENT,1498,118,False
16250,INDEPENDENT AUDITORS’ REPOR T TO THE MEMBERS OF,1616,110,False
16250,REPORT OF THE DIRECTORS,1726,51,False
16250,GROUP PROFIT AND LOSS ACCOUNT,1777,51,False
16250,BALANCE SHEETS,1828,52,False
16250,GROUP CASH FLOW STATEMENT,1880,52,False
16250,STATEMENT OF GROUP TOTAL RECOGNISED GAINS AND LOSSES,1932,36,False
16250,RECONCILIATION OF MOVEMENTS IN GROUP SHAREHOLDERS’,1968,37,False
16250,GROUP ACCOUNTING POLICIES,2005,67,False
16250,NOTES TO THE FINANCIAL STATEMENTS,2072,506,False
16250,PRINCIPAL GROUP SUBSIDIARIES,2578,757,False
16250,FIVE YEAR FINANCIAL SUMMARY,3335,10,False
16250,FINANCIAL CALENDAR,3345,10,False
16250,RECONCILIATION OF DIFFERENCES BETWEEN UK GAAP AND,3355,121,False
16257,At a glance,108,54,True
16257,Chairman’s Statement,162,277,True
16257,Chief Executive Ofﬁcer’s Statement,439,196,False
16257,UBM Strategy,635,156,False
16257,Segmental Performance,791,452,False
16257,Events,1243,434,True
16257,PR Newswire,1677,343,True
16257,Data Services,2020,375,True
16257,Marketing Services,2395,286,True
16257,Marketing Services,2681,163,True
16257,Financial Review,2844,645,True
16257,UBM principal risks,3489,234,False
16257,Sustainability,3723,618,True
16257,Explanation of UBM’s business measures,4341,92,False
16257,Board of directors,4433,60,False
16257,Directors’ remuneration report,4493,28,False
16257,Corporate governance statement,4521,1640,False
16257,Independent auditor’s report to the members,6161,18,False
16257,Report of the directors,6179,420,False
16257,Consolidated income statement,6599,30,False
16257,Consolidated statement of comprehensive income,6629,61,False
16257,Consolidated statement of ﬁnancial position,6690,70,False
16257,Consolidated statement of changes in equity,6760,63,False
16257,Consolidated statement of cash ﬂows,6823,54,False
16257,Notes to the consolidated ﬁnancial statements,6877,4050,False
16257,Five year ﬁnancial summary,10927,55,False
16257,Independent auditor’s report to the members,10982,22,False
16257,Parent company proﬁt and loss account,11004,45,False
16257,Parent company balance sheet,11049,51,False
16257,Notes to the parent company ﬁnancial statements,11100,429,False
16271,Report & Accounts 2003 Highlights,16,34,False
16271,Chairman’s Statement,50,102,True
16271,Chief Executive’s Review,152,227,True
16271,Financial Review,379,148,False
16271,Directors and Advisers,527,216,False
16271,Corporate Governance,743,10,False
16271,Corporate Social Responsibility,753,11,False
16271,Remuneration Report,764,177,False
16271,Directors’ Report,941,124,False
16271,Independent Auditors’ Report,1065,90,False
16271,Consolidated Profit and Loss Account,1155,3,False
16271,Consolidated Balance Sheet,1158,29,False
16271,Company Balance Sheet,1187,25,False
16271,Consolidated Cash Flow Statement,1212,22,False
16271,Notes to the Financial Statements,1234,384,False
16271,Five Year Summary of Results,1618,23,False
16271,Notice of Meeting,1641,104,False
16272,Highlights,37,113,True
16272,Chairman’s Statement,150,76,True
16272,Chief Executive’s Review,226,306,True
16272,Financial Review,532,65,False
16272,Directors and Advisers,597,117,False
16272,Corporate Governance,714,161,False
16272,Corporate Social Responsibility,875,66,False
16272,Remuneration Report,941,244,False
16272,Directors’ Report,1185,153,False
16272,Independent Auditors’ Report,1338,96,False
16272,Consolidated Profit and Loss Account,1434,3,False
16272,Consolidated Balance Sheet,1437,30,False
16272,Company Balance Sheet,1467,27,False
16272,Consolidated Cash Flow Statement,1494,27,False
16272,Notes to the Financial Statements,1521,532,False
16272,Five Year Summary of Results,2053,128,False
16273,start,19,124,True
16273,Report & Accounts,143,9,True
16273,An introduction to Business Post,152,9,False
16273,Chairman’s Statement,161,9,True
16273,Highlights,170,75,True
16273,Chief Executive’s Review,245,272,True
16273,Financial Review,517,196,False
16273,Directors and Advisers,713,54,False
16273,Corporate Governance,767,74,False
16273,Corporate Social Responsibility,841,86,False
16273,Remuneration Report,927,265,False
16273,Directors’ Report,1192,160,False
16273,Independent Auditors’ Report,1352,93,False
16273,Consolidated Profit and Loss Account,1445,3,False
16273,Consolidated Balance Sheet,1448,30,False
16273,Company Balance Sheet,1478,49,False
16273,Consolidated Cash Flow Statement,1527,3,False
16273,Notes to the Financial Statements,1530,522,False
16273,Five Year Summary of Results,2052,24,False
16273,Notice of Meeting,2076,81,False
16274,Introduction,19,46,False
16274,Chairman’s Statement,65,91,True
16274,Highlights,156,23,True
16274,Chief Executive’s Review,179,286,True
16274,Financial Review,465,246,False
16274,Directors and Advisers,711,56,False
16274,Corporate Governance,767,73,False
16274,Corporate Social Responsibility,840,109,False
16274,Remuneration Report,949,72,False
16274,Directors’ Report,1021,482,False
16274,Independent Auditors’ Report,1503,4,False
16274,Consolidated Income Statement,1507,104,False
16274,Consolidated Balance Sheet,1611,42,False
16274,Company Balance Sheet,1653,58,False
16274,Cash Flow Statements,1711,10,False
16274,Statements of Changes in Shareholders’ Equity,1721,10,False
16274,Notes to the Financial Statements,1731,1352,False
16274,Five Year Summary of Results,3083,161,False
16282,Highlights of the year,48,117,True
16282,Chairman’s statement,165,1,True
16282,How we do it,166,57,False
16282,Chief Executive’s statement,223,62,False
16282,Strategy,285,133,True
16282,Divisional review,418,163,False
16282,Key performance indicators,581,161,False
16282,Financial review,742,143,False
16282,Principal risks and uncertainties,885,184,False
16282,Our people,1069,127,False
16282,Corporate responsibility,1196,293,False
16282,Board of directors,1489,105,False
16282,Chairman’s letter,1594,25,False
16282,Corporate governance report,1619,234,False
16282,Audit Committee report,1853,122,False
16282,Remuneration Committee,1975,15,False
16282,Nomination Committee,1990,55,False
16282,Directors’ report,2045,41,False
16282,Remuneration report,2086,1522,False
16282,Independent Auditors report,3608,16,False
16282,comprehensive income,3624,71,False
16282,Consolidated balance sheet,3695,169,False
16282,Company balance sheet,3864,68,False
16282,Cash flow statements,3932,28,False
16282,Consolidated statement of changes in equity,3960,28,False
16282,Company statement of changes in equity,3988,2,False
16282,Notes to the financial statements,3990,1364,False
16282,Five year summary of results,5354,22,False
16282,Shareholder information,5376,49,False
16297,Chairman’s Statement,102,84,True
16297,Chief Executive’s Statement,186,32,True
16297,Financial Review,218,236,False
16297,Board of Directors and Corporate Advisers,454,84,False
16297,Directors’ Report,538,25,False
16297,Corporate Governance Report,563,25,False
16297,Corporate Social Responsibility Report,588,26,False
16297,Remuneration Committee Report,614,192,False
16297,Independent Auditors’ Report,806,40,False
16297,Statement of Income,846,28,False
16297,Balance Sheet,874,42,False
16297,Cash Flow Statement,916,42,False
16297,Statement of Changes in Shareholders’ Equity,958,33,False
16297,Notes to the Financial Statements,991,835,False
16297,Notice of Annual General Meeting,1826,105,False
16299,HIGHLIGHTS,22,11,True
16299,CHAIRMAN’S STATEMENT,33,66,True
16299,CHIEF EXECUTIVE’S STATEMENT,99,125,True
16299,FINANCIAL REVIEW,224,66,False
16299,BOARD OF DIRECTORS AND CORPORATE ADVISERS,290,86,True
16299,DIRECTORS’ REPORT,376,95,False
16299,CORPORATE GOVERNANCE REPORT,471,63,False
16299,CORPORATE SOCIAL RESPONSIBILITY REPORT,534,26,True
16299,ENVIRONMENTAL COMPLIANCE REPORT,560,15,True
16299,REMUNERATION COMMITTEE REPORT,575,65,False
16299,INDEPENDENT AUDITOR’S REPORT,640,42,False
16299,CONSOLIDATED BALANCE SHEET,682,51,False
16299,CONSOLIDATED INCOME STATEMENT,733,39,False
16299,CONSOLIDATED CASH FLOW STATEMENT,772,111,False
16299,SHAREHOLDERS’ EQUITY,883,1,True
16299,FINANCIAL STATEMENTS,884,1683,False
16299,NOTICE OF ANNUAL GENERAL MEETING,2567,41,False
16299,SHAREHOLDER INFORMATION,2608,48,False
163,Highlights,161,106,True
163,Business at a glance,267,98,False
163,Chairman’s statement,365,183,True
163,Chief Executive’s review,548,8,True
163,Our business,556,612,True
163,Our people,1168,57,True
163,Our relationships,1225,154,True
163,Key performance indicators,1379,200,False
163,Risk management,1579,139,False
163,Operating review,1718,867,False
163,Financial review,2585,743,False
163,Sustainability review,3328,9751,False
16300,HIGHLIGHTS,21,21,True
16300,CHAIRMAN’S STATEMENT,42,109,True
16300,CHIEF EXECUTIVE’S STATEMENT,151,94,True
16300,FINANCIAL REVIEW,245,77,False
16300,BOARD OF DIRECTORS,322,34,False
16300,CORPORATE ADVISERS,356,43,True
16300,DIRECTORS’ REPORT,399,93,False
16300,CORPORATE GOVERNANCE REPORT,492,76,False
16300,CORPORATE SOCIAL RESPONSIBILITY REPORT,568,33,True
16300,ENVIRONMENTAL COMPLIANCE REPORT,601,18,True
16300,REMUNERATION COMMITTEE REPORT,619,72,False
16300,INDEPENDENT AUDITORS’ REPORT,691,57,False
16300,CONSOLIDATED BALANCE SHEET,748,51,False
16300,CONSOLIDATED INCOME STATEMENT,799,38,False
16300,CONSOLIDATED CASH FLOW STATEMENT,837,63,False
16300,CONSOLIDATED STATEMENT OF CHANGES IN SHAREHOLDERS’ EQUITY,900,64,True
16300,NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS,964,1672,False
16300,NOTICE OF ANNUAL GENERAL MEETING,2636,45,False
16300,SHAREHOLDER INFORMATION,2681,45,False
16301,Financial Highlights,32,52,True
16301,Chairman’s Statement,84,65,True
16301,Chief Executive’s Statement,149,167,True
16301,Financial Review,316,95,False
16301,The Board of Directors,411,100,False
16301,Directors’ Report,511,114,False
16301,Corporate Governance Report,625,114,False
16301,Corporate Social Responsibility Report,739,142,False
16301,Remuneration Committee Report,881,75,False
16301,Statement of Directors’ Responsibility,956,55,False
16301,Independent Auditors’ Report,1011,42,False
16301,CONSOLIDATED INCOME STATEMENT,1053,25,False
16301,CONSOLIDATED BALANCE SHEET,1078,47,False
16301,CONSOLIDATED CASH FLOW STATEMENT,1125,43,False
16301,OF CHANGES IN EQUITY,1168,39,False
16301,FINANCIAL STATEMENTS,1207,973,False
16301,Corporate Advisers,2180,974,False
16324,Financial Highlights,90,32,True
16324,Ultra Electronics at a Glance,122,32,True
16324,Chairman‘s Statement,154,32,False
16324,Chief Executive‘s Review,186,258,True
16324,Financial Review,444,258,True
16324,Board of Directors,702,258,False
16324,The Evolution of Ultra,960,259,True
16324,Directors‘ Report,1219,258,True
16324,Corporate Governance,1477,258,False
16324,Remuneration Report,1735,259,False
16324,Independent Auditors’ Report,1994,60,False
16324,Consolidated Profit and Loss Account,2054,38,False
16324,Balance Sheets,2092,35,False
16324,Consolidated Cash Flow Statement,2127,13,False
16324,Recognised Gains and Losses,2140,13,False
16324,Notes to Accounts,2153,116,True
16324,Statement of Accounting Policies,2269,814,False
16324,Shareholder Analysis,3083,32,False
16324,Notice of Meeting,3115,114,False
16328,start,30,121,True
16328,Financial Highlights,151,131,True
